poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,race_id,cycle,office_type,seat_number,seat_name,election_date,stage,nationwide_batch,dem,rep,ind
83605,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,2/14/23,2/16/23,,"",,179212,7439,rv,,rv,TRUE,8/17/23 11:13,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83606,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,2/13/23,2/15/23,,"",,179213,7439,rv,,rv,TRUE,8/17/23 11:13,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83607,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,2/12/23,2/14/23,,"",,179214,7439,rv,,rv,TRUE,8/17/23 11:13,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83608,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,2/11/23,2/13/23,,"",,179215,7439,rv,,rv,TRUE,8/17/23 11:14,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,44.0,43.0,
83609,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,2/10/23,2/12/23,,"",,179216,7439,rv,,rv,TRUE,8/17/23 11:14,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83610,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,2/9/23,2/11/23,,"",,179217,7439,rv,,rv,TRUE,8/17/23 11:14,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,42.0,
83611,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,2/8/23,2/10/23,,"",,179218,7439,rv,,rv,TRUE,8/17/23 11:14,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,47.0,42.0,
83612,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,2/7/23,2/9/23,,"",,179219,7439,rv,,rv,TRUE,8/17/23 11:14,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,42.0,
83613,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,2/6/23,2/8/23,,"",,179220,7439,rv,,rv,TRUE,8/17/23 11:14,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83614,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,2/5/23,2/7/23,,"",,179221,7439,rv,,rv,TRUE,8/17/23 11:15,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83615,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,2/4/23,2/6/23,,"",,179222,7439,rv,,rv,TRUE,8/17/23 11:15,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
82129,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,Online Panel,,2/2/23,2/6/23,,"",,168748,1063,rv,,rv,,2/11/23 19:55,"",https://news.yahoo.com/new-poll-shows-americans-at-odds-over-black-history-222030915.html,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,42.0,
83616,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,2/3/23,2/5/23,,"",,179223,7439,rv,,rv,TRUE,8/17/23 11:15,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83617,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,2/2/23,2/4/23,,"",,179224,7439,rv,,rv,TRUE,8/17/23 11:15,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83618,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,2/1/23,2/3/23,,"",,179225,7439,rv,,rv,TRUE,8/17/23 11:15,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83619,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,1/31/23,2/2/23,,"",,179226,7439,rv,,rv,TRUE,8/17/23 11:15,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,44.0,43.0,
83620,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,1/30/23,2/1/23,,"",,179227,7439,rv,,rv,TRUE,8/17/23 11:16,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,44.0,43.0,
83621,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,1/29/23,1/31/23,,"",,179228,7439,rv,,rv,TRUE,8/17/23 11:16,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,42.0,
83622,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,1/28/23,1/30/23,,"",,179229,7439,rv,,rv,TRUE,8/17/23 11:16,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,42.0,
83623,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,1/27/23,1/29/23,,"",,179230,7439,rv,,rv,TRUE,8/17/23 11:16,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,42.0,
83624,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,1/26/23,1/28/23,,"",,179231,7439,rv,,rv,TRUE,8/17/23 11:16,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,42.0,
83625,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,1/25/23,1/27/23,,"",,179232,7439,rv,,rv,TRUE,8/17/23 11:16,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,42.0,
83626,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,1/24/23,1/26/23,,"",,179233,7439,rv,,rv,TRUE,8/17/23 11:17,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83627,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,1/23/23,1/25/23,,"",,179234,7439,rv,,rv,TRUE,8/17/23 11:17,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83628,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,1/22/23,1/24/23,,"",,179235,7439,rv,,rv,TRUE,8/17/23 11:17,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
82070,1292,Hart Research Associates/Public Opinion Strategies,132,NBC News,Hart Research Associates/Public Opinion Strategies,221,Hart Research Associates/Public Opinion Strategies,B+,Live Phone,,1/20/23,1/24/23,,"",,167734,810,rv,,rv,,1/29/23 13:32,"",https://www.nbcnews.com/meet-the-press/first-read/poll-americans-concerned-biden-documents-trumps-rcna67942?cid=sm_npd_nn_tw_mtp,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,47.0,
82063,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online Panel,,1/19/23,1/24/23,,"",,167669,1000,lv,,lv,,1/26/23 14:50,"",https://mclaughlinonline.com/pols/wp-content/uploads/2023/01/National-January-Presentation-RELEASE-01-24-23.pdf,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,42.0,47.0,
83629,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,1/21/23,1/23/23,,"",,179236,7439,rv,,rv,TRUE,8/17/23 11:17,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83630,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,1/20/23,1/22/23,,"",,179237,7439,rv,,rv,TRUE,8/17/23 11:17,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
82030,1102,Emerson College Polling Society,"","",Emerson College,88,Emerson College,A-,IVR/Online Panel,,1/19/23,1/21/23,,"",,167450,1015,rv,,rv,,1/24/23 09:30,"",https://emersoncollegepolling.com/national-poll-bidens-approval-recovers-two-years-into-term-trump-maintains-lead-over-desantis-in-gop-primary/,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,44.7,42.2,
83631,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,1/19/23,1/21/23,,"",,179238,7439,rv,,rv,TRUE,8/17/23 11:17,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
82049,1347,Cygnal Political,"","",Cygnal,67,Cygnal,A,Online Panel/Text-to-Web,,1/19/23,1/20/23,,"",,167533,2529,lv,,lv,,1/25/23 13:14,"",https://www.cygn.al/national-survey-classified-documents-24-presidential-matchups-and-roe-impact/,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,45.4,
83632,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,1/18/23,1/20/23,,"",,179239,7439,rv,,rv,TRUE,8/17/23 11:18,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83633,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,1/17/23,1/19/23,,"",,179240,7439,rv,,rv,TRUE,8/17/23 11:18,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83416,1554,RMG Research,"","",RMG Research,555,RMG Research,B-,Online Panel,,1/17/23,1/18/23,,"",,178813,,lv,,lv,,8/16/23 09:43,"",https://www.dailysignal.com/2023/08/16/poll-60-of-republican-primary-voters-support-trump-for-president/,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,47.0,47.0,
83634,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,1/16/23,1/18/23,,"",,179241,7439,rv,,rv,TRUE,8/17/23 11:18,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83635,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,1/15/23,1/17/23,,"",,179242,7439,rv,,rv,TRUE,8/17/23 11:18,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83636,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,1/14/23,1/16/23,,"",,179243,7439,rv,,rv,TRUE,8/17/23 11:18,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
82001,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,Online Panel,,1/12/23,1/16/23,,"",,167295,1029,rv,,rv,,1/20/23 09:37,"",https://www.scribd.com/document/620785183/20230117-yahoo-tabs#,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,40.0,
83637,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,1/13/23,1/15/23,,"",,179244,7439,rv,,rv,TRUE,8/17/23 11:18,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83638,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,1/12/23,1/14/23,,"",,179245,7439,rv,,rv,TRUE,8/17/23 11:19,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83639,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,1/11/23,1/13/23,,"",,179246,7439,rv,,rv,TRUE,8/17/23 11:19,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83640,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,1/10/23,1/12/23,,"",,179247,7439,rv,,rv,TRUE,8/17/23 11:19,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83641,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,1/9/23,1/11/23,,"",,179248,7439,rv,,rv,TRUE,8/17/23 11:19,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83642,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,1/8/23,1/10/23,,"",,179249,7439,rv,,rv,TRUE,8/17/23 11:20,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,43.0,
83643,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,1/7/23,1/9/23,,"",,179250,7439,rv,,rv,TRUE,8/17/23 11:20,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83644,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,1/6/23,1/8/23,,"",,179251,7439,rv,,rv,TRUE,8/17/23 11:20,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83645,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,1/5/23,1/7/23,,"",,179252,7439,rv,,rv,TRUE,8/17/23 11:20,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83646,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,1/4/23,1/6/23,,"",,179253,7439,rv,,rv,TRUE,8/17/23 11:20,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,44.0,
83647,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,1/3/23,1/5/23,,"",,179254,7439,rv,,rv,TRUE,8/17/23 11:20,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83648,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,1/2/23,1/4/23,,"",,179255,7439,rv,,rv,TRUE,8/17/23 11:21,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83649,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,1/1/23,1/3/23,,"",,179256,7439,rv,,rv,TRUE,8/17/23 11:21,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,42.0,
83650,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,12/31/22,1/2/23,,"",,179257,7439,rv,,rv,TRUE,8/17/23 11:21,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83651,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,12/30/22,1/1/23,,"",,179258,7439,rv,,rv,TRUE,8/17/23 11:21,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83652,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,12/29/22,12/31/22,,"",,179259,7439,rv,,rv,TRUE,8/17/23 11:21,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83653,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,12/28/22,12/30/22,,"",,179260,7439,rv,,rv,TRUE,8/17/23 11:22,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83654,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,12/27/22,12/29/22,,"",,179261,7439,rv,,rv,TRUE,8/17/23 11:22,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83655,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,12/26/22,12/28/22,,"",,179262,7439,rv,,rv,TRUE,8/17/23 11:22,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,45.0,44.0,
83656,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,12/25/22,12/27/22,,"",,179263,7439,rv,,rv,TRUE,8/17/23 11:22,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83657,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,12/24/22,12/26/22,,"",,179264,7439,rv,,rv,TRUE,8/17/23 11:22,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,44.0,
83658,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,12/23/22,12/25/22,,"",,179265,7439,rv,,rv,TRUE,8/17/23 11:23,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83659,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,12/22/22,12/24/22,,"",,179266,7439,rv,,rv,TRUE,8/17/23 11:23,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83660,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,12/21/22,12/23/22,,"",,179267,7439,rv,,rv,TRUE,8/17/23 11:23,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83661,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,12/20/22,12/22/22,,"",,179268,7439,rv,,rv,TRUE,8/17/23 11:23,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83662,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,12/19/22,12/21/22,,"",,179269,7439,rv,,rv,TRUE,8/17/23 11:23,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83663,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,12/18/22,12/20/22,,"",,179270,7439,rv,,rv,TRUE,8/17/23 11:23,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83664,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,12/17/22,12/19/22,,"",,179271,7439,rv,,rv,TRUE,8/17/23 11:24,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83665,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,12/16/22,12/18/22,,"",,179272,7439,rv,,rv,TRUE,8/17/23 11:24,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83666,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,12/15/22,12/17/22,,"",,179273,7439,rv,,rv,TRUE,8/17/23 11:24,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83667,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,12/14/22,12/16/22,,"",,179274,7439,rv,,rv,TRUE,8/17/23 11:24,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,44.0,
83668,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,12/13/22,12/15/22,,"",,179275,7439,rv,,rv,TRUE,8/17/23 11:24,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,47.0,44.0,
83669,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,12/12/22,12/14/22,,"",,179276,7439,rv,,rv,TRUE,8/17/23 11:24,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,44.0,
81850,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online Panel,,12/9/22,12/14/22,,"",,166421,1000,lv,,lv,,12/15/22 15:40,"",https://mclaughlinonline.com/pols/wp-content/uploads/2022/12/National-December-Presentation-RELEASE-12-14-22.pdf,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,44.0,48.0,
83670,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,12/11/22,12/13/22,,"",,179277,7439,rv,,rv,TRUE,8/17/23 11:25,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,44.0,
83671,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,12/10/22,12/12/22,,"",,179278,7439,rv,,rv,TRUE,8/17/23 11:25,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,44.0,
83672,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,12/9/22,12/11/22,,"",,179279,7439,rv,,rv,TRUE,8/17/23 11:25,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,44.0,
83673,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,12/8/22,12/10/22,,"",,179280,7439,rv,,rv,TRUE,8/17/23 11:25,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,47.0,44.0,
83674,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,12/7/22,12/9/22,,"",,179281,7439,rv,,rv,TRUE,8/17/23 11:25,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83675,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,12/6/22,12/8/22,,"",,179282,7439,rv,,rv,TRUE,8/17/23 11:26,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83676,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,12/5/22,12/7/22,,"",,179283,7439,rv,,rv,TRUE,8/17/23 11:26,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83677,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,12/4/22,12/6/22,,"",,179284,7439,rv,,rv,TRUE,8/17/23 11:26,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83678,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,12/3/22,12/5/22,,"",,179285,7439,rv,,rv,TRUE,8/17/23 11:26,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,43.0,
83679,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,12/2/22,12/4/22,,"",,179286,7439,rv,,rv,TRUE,8/17/23 11:26,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,44.0,
83680,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,12/1/22,12/3/22,,"",,179287,7439,rv,,rv,TRUE,8/17/23 11:27,"",https://pro.morningconsult.com/analysis/2024-generic-ballot-august-2023,"",false,,9549,2024,U.S. House,,Generic,11/5/24,general,false,46.0,44.0,
