poll_id,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,methodology,state,start_date,end_date,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,notes,url,source,internal,partisan,imputed_sample_size,politician_id,politician,favorable,unfavorable,alternate_answers,very_favorable,somewhat_favorable,somewhat_unfavorable,very_unfavorable
75508,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,8/7/21,8/10/21,,"",,144049,1500,a,,a,,8/11/21 11:44,"",https://docs.cdn.yougov.com/gh8y14nnzo/econTabReport.pdf,538,false,,1500,11,Donald Trump,40.0,54.0,5.0,24.0,16.0,8.0,46.0
75508,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,8/7/21,8/10/21,,"",,144050,1251,rv,,rv,,8/11/21 11:44,"",https://docs.cdn.yougov.com/gh8y14nnzo/econTabReport.pdf,538,false,,1251,11,Donald Trump,42.0,54.0,4.0,26.0,16.0,7.0,47.0
75508,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,8/7/21,8/10/21,,"",,180073,1500,a,,a,,8/24/23 10:28,"",https://docs.cdn.yougov.com/gh8y14nnzo/econTabReport.pdf,"",false,,1500,42,Joe Biden,49.0,45.0,6.0,28.0,21.0,10.0,35.0
75508,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,8/7/21,8/10/21,,"",,180074,1251,rv,,rv,,8/24/23 10:28,"",https://docs.cdn.yougov.com/gh8y14nnzo/econTabReport.pdf,"",false,,1251,42,Joe Biden,50.0,46.0,3.0,31.0,19.0,9.0,37.0
75520,1597,Beacon Research/Shaw & Company,149,FOX News,Beacon Research/Shaw & Company Research,103,Beacon Research/Shaw & Co. Research,A,Live Phone,,8/7/21,8/10/21,,"",,180119,1002,rv,,rv,,8/24/23 10:31,"",https://static.foxnews.com/foxnews.com/content/uploads/2021/08/Fox_August-7-10-2021_National_Topline_August-11-Release.pdf,"",false,,1002,42,Joe Biden,51.0,48.0,1.0,29.0,22.0,11.0,37.0
75498,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,8/7/21,8/9/21,,"",,144022,1996,rv,,rv,,8/11/21 07:53,"",https://assets.morningconsult.com/wp-uploads/2021/08/11064110/2108031_crosstabs_POLITICO_RVs_v1_SH-1-1.pdf,538,false,,1996,11,Donald Trump,44.0,53.0,2.0,,,,
75498,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,8/7/21,8/9/21,,"",,180200,1996,rv,,rv,,8/24/23 10:39,"",https://assets.morningconsult.com/wp-uploads/2021/08/11064110/2108031_crosstabs_POLITICO_RVs_v1_SH-1-1.pdf,"",false,,1996,42,Joe Biden,51.0,46.0,2.0,,,,
75538,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,8/6/21,8/9/21,,"",,180233,2200,a,,a,,8/24/23 10:40,"",https://morningconsult.com/2021/08/11/back-to-school-survey-parents-coronavirus/,"",false,,2200,42,Joe Biden,54.0,42.0,0,27.0,26.0,10.0,32.0
75441,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,7/31/21,8/3/21,,"",,143904,1500,a,,a,,8/4/21 10:32,"",https://docs.cdn.yougov.com/8w7calyx30/econTabReport.pdf,538,false,,1500,11,Donald Trump,41.0,54.0,6.0,24.0,17.0,9.0,45.0
75441,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,7/31/21,8/3/21,,"",,143905,1233,rv,,rv,,8/4/21 10:32,"",https://docs.cdn.yougov.com/8w7calyx30/econTabReport.pdf,538,false,,1233,11,Donald Trump,41.0,54.0,4.0,25.0,16.0,7.0,47.0
75441,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,7/31/21,8/3/21,,"",,180076,1500,a,,a,,8/24/23 10:28,"",https://docs.cdn.yougov.com/8w7calyx30/econTabReport.pdf,"",false,,1500,42,Joe Biden,50.0,44.0,6.0,28.0,22.0,9.0,35.0
75441,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,7/31/21,8/3/21,,"",,180077,1233,rv,,rv,,8/24/23 10:28,"",https://docs.cdn.yougov.com/8w7calyx30/econTabReport.pdf,"",false,,1233,42,Joe Biden,51.0,46.0,3.0,31.0,20.0,9.0,37.0
75491,294,McLaughlin,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,Online Panel,,7/29/21,8/3/21,,"",,180320,1000,lv,,lv,,8/24/23 10:50,"",,"",false,,1000,42,Joe Biden,52.0,47.0,2.0,30.0,22.0,11.0,36.0
75440,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,7/31/21,8/2/21,,"",,143902,1998,rv,,rv,,8/4/21 08:03,"",https://assets.morningconsult.com/wp-uploads/2021/08/04063619/2107143_crosstabs_POLITICO_RVs_v3_SH.pdf,538,false,,1998,11,Donald Trump,42.0,56.0,2.0,,,,
75440,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,7/31/21,8/2/21,,"",,180196,1998,rv,,rv,,8/24/23 10:39,"",https://assets.morningconsult.com/wp-uploads/2021/08/04063619/2107143_crosstabs_POLITICO_RVs_v3_SH.pdf,"",false,,1998,42,Joe Biden,52.0,45.0,2.0,,,,
75457,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,7/30/21,8/2/21,,"",,180232,2200,a,,a,,8/24/23 10:40,"",https://morningconsult.com/2021/08/05/olympics-mental-health-poll/,"",false,,2200,42,Joe Biden,52.0,43.0,0,27.0,25.0,10.0,33.0
75452,1406,Global Strategy Group/GBAO/Navigator Research,"","",Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),B/C,Online Panel,,7/29/21,8/2/21,,"",,143996,1000,rv,,rv,,8/10/21 08:06,"",https://navigatorresearch.org/wp-content/uploads/2021/08/Navigator-Toplines-08.03.2021.pdf,538,false,,1000,11,Donald Trump,41.0,57.0,2.0,26.0,15.0,8.0,49.0
75452,1406,Global Strategy Group/GBAO/Navigator Research,"","",Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),B/C,Online Panel,,7/29/21,8/2/21,,"",,180160,1000,rv,,rv,,8/24/23 10:36,"",https://navigatorresearch.org/wp-content/uploads/2021/08/Navigator-Toplines-08.03.2021.pdf,"",false,,1000,42,Joe Biden,51.0,47.0,1.0,29.0,22.0,11.0,37.0
75455,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,7/29/21,8/2/21,,"",,180231,2200,a,,a,,8/24/23 10:40,"",https://morningconsult.com/2021/08/05/americans-disinterest-tokyo-olympics/,"",false,,2200,42,Joe Biden,53.0,41.0,0,28.0,25.0,10.0,31.0
75497,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,7/29/21,8/1/21,,"",,180234,2200,a,,a,,8/24/23 10:40,"",https://morningconsult.com/2021/08/11/return-to-concerts-festivals-poll/,"",false,,2200,42,Joe Biden,54.0,40.0,0,32.0,22.0,11.0,29.0
75417,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,7/28/21,7/29/21,,"",,180194,2000,rv,,rv,,8/24/23 10:38,"",https://assets.morningconsult.com/wp-uploads/2021/07/29154252/2107125_crosstabs_POLITICO_JAN_6TH_TRIAL_FLASH_RVs_v1.pdf,"",false,,2000,42,Joe Biden,50.0,47.0,0,27.0,23.0,10.0,37.0
75431,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,B,Online Panel,,7/28/21,7/29/21,,"",,143972,1788,rv,,rv,,8/6/21 21:05,"",https://mcusercontent.com/ca678077bc522bd7bd74bacbf/files/1cee83b7-349e-608e-a515-a3df7fd88d0f/HHP_July_preso_vF.pdf,538,false,,1788,11,Donald Trump,46.0,48.0,6.0,24.0,22.0,10.0,38.0
75431,1508,Harris Poll,763,Harvard CAPS,Harris Poll,133,Harris Insights & Analytics,B,Online Panel,,7/28/21,7/29/21,,"",,180304,1788,rv,,rv,,8/24/23 10:50,"",,"",false,,1788,42,Joe Biden,53.0,42.0,6.0,25.0,28.0,12.0,30.0
75406,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,7/24/21,7/27/21,,"",,143826,1500,a,,a,,7/28/21 11:44,"",https://docs.cdn.yougov.com/v60y11605p/econTabReport.pdf,538,false,,1500,11,Donald Trump,41.0,52.0,6.0,26.0,15.0,7.0,45.0
75406,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,7/24/21,7/27/21,,"",,143827,1280,rv,,rv,,7/28/21 11:44,"",https://docs.cdn.yougov.com/v60y11605p/econTabReport.pdf,538,false,,1280,11,Donald Trump,43.0,54.0,3.0,28.0,15.0,7.0,47.0
75406,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,7/24/21,7/27/21,,"",,180079,1500,a,,a,,8/24/23 10:28,"",https://docs.cdn.yougov.com/v60y11605p/econTabReport.pdf,"",false,,1500,42,Joe Biden,47.0,46.0,7.0,28.0,19.0,10.0,36.0
75406,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,7/24/21,7/27/21,,"",,180080,1280,rv,,rv,,8/24/23 10:28,"",https://docs.cdn.yougov.com/v60y11605p/econTabReport.pdf,"",false,,1280,42,Joe Biden,50.0,46.0,4.0,32.0,18.0,8.0,38.0
75371,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,7/23/21,7/26/21,,"",,143814,1997,rv,,rv,,7/28/21 08:03,"",https://assets.morningconsult.com/wp-uploads/2021/07/28050810/2107102_crosstabs_POLITICO_RVs_v1.pdf,538,false,,1997,11,Donald Trump,43.0,54.0,3.0,,,,
75371,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,7/23/21,7/26/21,,"",,180192,1997,rv,,rv,,8/24/23 10:38,"",https://assets.morningconsult.com/wp-uploads/2021/07/28050810/2107102_crosstabs_POLITICO_RVs_v1.pdf,"",false,,1997,42,Joe Biden,51.0,45.0,4.0,,,,
75407,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,7/23/21,7/25/21,,"",,180230,2201,a,,a,,8/24/23 10:40,"",https://morningconsult.com/2021/07/29/social-media-covid-19-vaccine-misinformation-polling/,"",false,,2201,42,Joe Biden,53.0,42.0,0,29.0,25.0,10.0,31.0
75370,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,A/B,Online Panel,,7/19/21,7/23/21,,"",,143762,1143,rv,,rv,,7/26/21 17:18,"",http://60p3co1nax34ovc830mr2sak-wpengine.netdna-ssl.com/wp-content/uploads/July-2021-Omnibus-EXTERNAL-TOPLINES.pdf,538,false,,1143,11,Donald Trump,42.0,56.0,3.0,27.0,15.0,9.0,47.0
75370,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,A/B,Online Panel,,7/19/21,7/23/21,,"",,180135,1143,rv,,rv,,8/24/23 10:31,"",https://echelonin.wpenginepowered.com/wp-content/uploads/July-Omnibus-External-Crosstabs.pdf,"",false,,1143,42,Joe Biden,53.0,45.0,2.0,31.0,21.0,9.0,36.0
75329,399,Rasmussen (Pulse Opinion Research),"","",Rasmussen Reports,277,Rasmussen Reports,B,IVR/Online Panel,,7/21/21,7/22/21,,"",,143667,1000,lv,,lv,,7/26/21 08:59,"",https://www.rasmussenreports.com/public_content/politics/general_politics/july_2021/biden_not_more_popular_than_trump_and_most_voters_like_obama_better,538,false,,1000,11,Donald Trump,52.0,46.0,2.0,34.0,18.0,8.0,38.0
75264,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,7/17/21,7/20/21,,"",,143508,1500,a,,a,,7/21/21 11:50,"",https://docs.cdn.yougov.com/1aaz80mjhy/econTabReport.pdf,538,false,,1500,11,Donald Trump,39.0,55.0,6.0,24.0,15.0,9.0,46.0
75264,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,7/17/21,7/20/21,,"",,143509,1272,rv,,rv,,7/21/21 11:50,"",https://docs.cdn.yougov.com/1aaz80mjhy/econTabReport.pdf,538,false,,1272,11,Donald Trump,41.0,55.0,4.0,27.0,14.0,7.0,48.0
75264,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,7/17/21,7/20/21,,"",,180082,1500,a,,a,,8/24/23 10:28,"",https://docs.cdn.yougov.com/1aaz80mjhy/econTabReport.pdf,"",false,,1500,42,Joe Biden,50.0,43.0,6.0,29.0,21.0,8.0,35.0
75264,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,7/17/21,7/20/21,,"",,180084,1272,rv,,rv,,8/24/23 10:30,"",https://docs.cdn.yougov.com/1aaz80mjhy/econTabReport.pdf,"",false,,1272,42,Joe Biden,52.0,45.0,3.0,33.0,19.0,7.0,38.0
75260,1406,Global Strategy Group/GBAO/Navigator Research,"","",Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),B/C,Online Panel,,7/15/21,7/19/21,,"",,143623,1000,rv,,rv,,7/23/21 09:34,"",https://navigatorresearch.org/wp-content/uploads/2021/07/Navigator-Toplines-07.20.2021.pdf,538,false,,1000,11,Donald Trump,44.0,54.0,2.0,27.0,17.0,8.0,47.0
75260,1406,Global Strategy Group/GBAO/Navigator Research,"","",Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),B/C,Online Panel,,7/15/21,7/19/21,,"",,180162,1000,rv,,rv,,8/24/23 10:36,"",https://navigatorresearch.org/wp-content/uploads/2021/07/Navigator-Toplines-07.20.2021.pdf,"",false,,1000,42,Joe Biden,53.0,45.0,2.0,30.0,23.0,11.0,34.0
75322,1360,AP-NORC,"","",AP-NORC,397,AP-NORC,,Live Phone/Probability Panel,,7/15/21,7/19/21,,"",,143779,1308,a,,a,,7/27/21 11:24,"",https://apnorc.org/projects/views-on-the-republican-partys-priorities-leadership-and-future/,538,false,,1308,11,Donald Trump,37.0,60.0,2.0,,,,
75374,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,7/13/21,7/19/21,,"",,180191,15401,a,,a,,8/24/23 10:38,"",https://assets.morningconsult.com/wp-uploads/2021/07/26085607/2107076_crosstabs_MC_ENTERTAINMENT_MOVIE_THEATER_COMFORT_STACKED_Adults_STACKED_v1_LM.pdf,"",false,,15401,42,Joe Biden,54.0,41.0,0,30.0,24.0,10.0,31.0
75261,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,7/16/21,7/18/21,,"",,143493,1997,rv,,rv,,7/21/21 08:05,"",https://assets.morningconsult.com/wp-uploads/2021/07/21050659/2107068_crosstabs_POLITICO_RVs_v1_LM.pdf,538,false,,1997,11,Donald Trump,44.0,54.0,2.0,,,,
75261,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,7/16/21,7/18/21,,"",,180186,1997,rv,,rv,,8/24/23 10:38,"",https://assets.morningconsult.com/wp-uploads/2021/07/21050659/2107068_crosstabs_POLITICO_RVs_v1_LM.pdf,"",false,,1997,42,Joe Biden,52.0,45.0,3.0,,,,
75539,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,7/16/21,7/18/21,,"",,180229,2199,a,,a,,8/24/23 10:40,"",https://morningconsult.com/2021/07/22/air-conditioning-ac-use-poll/,"",false,,2199,42,Joe Biden,54.0,41.0,0,29.0,25.0,10.0,30.0
75378,568,YouGov,"","",YouGov,391,YouGov,B+,Online Panel,,7/13/21,7/17/21,,"",,143781,1000,a,,a,,7/27/21 11:49,one third sample,https://docs.cdn.yougov.com/q4og2niq39/tabs_Presidential_Favorability_20210715.pdf,538,false,,1000,11,Donald Trump,39.0,54.0,6.0,23.0,16.0,7.0,47.0
75378,568,YouGov,"","",YouGov,391,YouGov,B+,Online Panel,,7/13/21,7/17/21,,"",,180086,1000,a,,a,,8/24/23 10:30,"",https://docs.cdn.yougov.com/q4og2niq39/tabs_Presidential_Favorability_20210715.pdf,"",false,,1000,42,Joe Biden,47.0,44.0,8.0,26.0,21.0,9.0,35.0
75150,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,7/10/21,7/13/21,,"",,143293,1500,a,,a,,7/14/21 11:42,"",https://docs.cdn.yougov.com/w2zmwpzsq0/econTabReport.pdf,538,false,,1500,11,Donald Trump,42.0,53.0,5.0,26.0,16.0,8.0,45.0
75150,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,7/10/21,7/13/21,,"",,143294,1292,rv,,rv,,7/14/21 11:42,"",https://docs.cdn.yougov.com/w2zmwpzsq0/econTabReport.pdf,538,false,,1292,11,Donald Trump,44.0,54.0,2.0,29.0,15.0,7.0,47.0
75150,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,7/10/21,7/13/21,,"",,180088,1500,a,,a,,8/24/23 10:30,"",https://docs.cdn.yougov.com/w2zmwpzsq0/econTabReport.pdf,"",false,,1500,42,Joe Biden,51.0,45.0,4.0,27.0,24.0,10.0,35.0
75150,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,7/10/21,7/13/21,,"",,180089,1292,rv,,rv,,8/24/23 10:30,"",https://docs.cdn.yougov.com/w2zmwpzsq0/econTabReport.pdf,"",false,,1292,42,Joe Biden,52.0,46.0,2.0,30.0,22.0,8.0,38.0
75419,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,7/9/21,7/13/21,,"",,180195,4398,a,,a,,8/24/23 10:39,"",https://assets.morningconsult.com/wp-uploads/2021/07/29181116/2107047_crosstabs_MC_SPORTS_OLYMPICS_US_STACKED_Adults_STACKED_v2_LM.pdf,"",false,,4398,42,Joe Biden,53.0,41.0,0,30.0,23.0,10.0,30.0
75131,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,7/9/21,7/12/21,,"",,143259,1996,rv,,rv,,7/14/21 08:04,"",https://assets.morningconsult.com/wp-uploads/2021/07/14051637/2107045_crosstabs_POLITICO_RVs_v1_LM.pdf,538,false,,1996,11,Donald Trump,43.0,55.0,2.0,,,,
75131,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,7/9/21,7/12/21,,"",,180184,1996,rv,,rv,,8/24/23 10:38,"",https://assets.morningconsult.com/wp-uploads/2021/07/14051637/2107045_crosstabs_POLITICO_RVs_v1_LM.pdf,"",false,,1996,42,Joe Biden,51.0,45.0,3.0,,,,
75328,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,7/6/21,7/10/21,,"",,143669,3995,rv,,rv,,7/26/21 08:59,"",https://assets.morningconsult.com/wp-uploads/2021/07/25210748/2107026_crosstabs_MC_WASHINGTON_STATE_OF_THE_PARTIES_RVs_STACKED_v1_NP.pdf,538,false,,3995,11,Donald Trump,44.0,52.0,4.0,28.0,16.0,8.0,44.0
75328,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,7/6/21,7/10/21,,"",,180188,3995,rv,,rv,,8/24/23 10:38,"",https://assets.morningconsult.com/wp-uploads/2021/07/25210748/2107026_crosstabs_MC_WASHINGTON_STATE_OF_THE_PARTIES_RVs_STACKED_v1_NP.pdf,"",false,,3995,42,Joe Biden,52.0,45.0,5.0,31.0,20.0,10.0,34.0
75257,1674,PEM Management Corporation,1629,John Bolton Super PAC,PEM Management Corporation,675,PEM Management Corporation,,Live Phone,,7/8/21,7/8/21,,"",,143479,1000,lv,,lv,,7/20/21 07:49,"",https://www.boltonsuperpac.com/presser_07192021.php,538,false,REP,1000,11,Donald Trump,43.7,53.4,2.9,31.5,12.2,5.4,48.0
75257,1674,PEM Management Corporation,1629,John Bolton Super PAC,PEM Management Corporation,675,PEM Management Corporation,,Live Phone,,7/8/21,7/8/21,,"",,180329,1000,lv,,lv,,8/24/23 10:51,"",https://www.boltonsuperpac.com/presser_07192021.php,"",false,REP,1000,42,Joe Biden,48.8,46.7,4.5,34.4,14.4,5.2,41.5
75036,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,7/3/21,7/6/21,,"",,143040,1500,a,,a,,7/7/21 09:22,"",https://docs.cdn.yougov.com/y4ic1h9zy9/econTabReport.pdf,538,false,,1500,11,Donald Trump,37.0,56.0,7.0,24.0,13.0,10.0,46.0
75036,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,7/3/21,7/6/21,,"",,143041,1281,rv,,rv,,7/7/21 09:22,"",https://docs.cdn.yougov.com/y4ic1h9zy9/econTabReport.pdf,538,false,,1281,11,Donald Trump,42.0,55.0,4.0,28.0,14.0,8.0,47.0
75036,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,7/3/21,7/6/21,,"",,180091,1500,a,,a,,8/24/23 10:31,"",https://docs.cdn.yougov.com/y4ic1h9zy9/econTabReport.pdf,"",false,,1500,42,Joe Biden,49.0,44.0,7.0,29.0,20.0,10.0,34.0
75036,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,7/3/21,7/6/21,,"",,180092,1281,rv,,rv,,8/24/23 10:31,"",https://docs.cdn.yougov.com/y4ic1h9zy9/econTabReport.pdf,"",false,,1281,42,Joe Biden,51.0,46.0,3.0,33.0,18.0,9.0,37.0
75243,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,6/30/21,7/6/21,,"",,180228,2193,a,,a,,8/24/23 10:40,"",https://morningconsult.com/2021/07/19/disgraced-tv-hosts-poll/,"",false,,2193,42,Joe Biden,54.0,40.0,0,31.0,23.0,11.0,29.0
75012,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,6/26/21,6/29/21,,"",,142986,1500,a,,a,,6/30/21 13:12,"",https://docs.cdn.yougov.com/jtpvxvlusg/econTabReport.pdf,538,false,,1500,11,Donald Trump,39.0,55.0,6.0,24.0,15.0,10.0,45.0
75012,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,6/26/21,6/29/21,,"",,142987,1290,rv,,rv,,6/30/21 13:12,"",https://docs.cdn.yougov.com/jtpvxvlusg/econTabReport.pdf,538,false,,1290,11,Donald Trump,40.0,58.0,3.0,25.0,15.0,11.0,47.0
75012,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,6/26/21,6/29/21,,"",,180094,1500,a,,a,,8/24/23 10:31,"",https://docs.cdn.yougov.com/jtpvxvlusg/econTabReport.pdf,"",false,,1500,42,Joe Biden,47.0,46.0,7.0,28.0,19.0,11.0,35.0
75012,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,6/26/21,6/29/21,,"",,180095,1290,rv,,rv,,8/24/23 10:31,"",https://docs.cdn.yougov.com/jtpvxvlusg/econTabReport.pdf,"",false,,1290,42,Joe Biden,48.0,48.0,4.0,30.0,18.0,11.0,37.0
75011,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,6/25/21,6/28/21,,"",,142975,1989,rv,,rv,,6/30/21 08:49,"",https://assets.morningconsult.com/wp-uploads/2021/06/30063110/2106187_crosstabs_POLITICO_RVs_v2_LM.pdf,538,false,,1989,11,Donald Trump,45.0,52.0,3.0,,,,
75011,1189,Morning Consult,538,Politico,Morning Consult,218,Morning Consult,B-,Online Panel,,6/25/21,6/28/21,,"",,180182,1989,rv,,rv,,8/24/23 10:38,"",https://assets.morningconsult.com/wp-uploads/2021/06/30063110/2106187_crosstabs_POLITICO_RVs_v2_LM.pdf,"",false,,1989,42,Joe Biden,52.0,45.0,4.0,,,,
75016,1406,Global Strategy Group/GBAO/Navigator Research,"","",Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),B/C,Online Panel,,6/24/21,6/28/21,,"",,142991,1000,rv,,rv,,7/1/21 08:49,"",https://navigatorresearch.org/wp-content/uploads/2021/07/Navigator-Toplines-06.28.2021.pdf,538,false,,1000,11,Donald Trump,43.0,55.0,2.0,27.0,16.0,8.0,47.0
75016,1406,Global Strategy Group/GBAO/Navigator Research,"","",Navigator Research,413,Global Strategy Group/GBAO (Navigator Research),B/C,Online Panel,,6/24/21,6/28/21,,"",,180164,1000,rv,,rv,,8/24/23 10:36,"",https://navigatorresearch.org/wp-content/uploads/2021/07/Navigator-Toplines-06.28.2021.pdf,"",false,,1000,42,Joe Biden,53.0,44.0,2.0,33.0,21.0,12.0,32.0
75010,1189,Morning Consult,"","",Morning Consult,218,Morning Consult,B-,Online Panel,,6/22/21,6/24/21,,"",,180227,2200,a,,a,,8/24/23 10:39,"",https://morningconsult.com/2021/06/29/nil-college-athletes-compensation/,"",false,,2200,42,Joe Biden,58.0,38.0,0,32.0,25.0,10.0,28.0
75028,1524,RealClear Opinion Research,"","",RealClear Opinion Research,307,SocialSphere,B/C,Online Panel,,6/21/21,6/24/21,,"",,143010,1762,rv,,rv,,7/2/21 07:16,"",https://www.realclearpolitics.com/docs/2021/210628_RCOR_Patriotism_and_Immigration_Topline.pdf,538,false,,1762,11,Donald Trump,44.0,53.0,4.0,24.0,20.0,9.0,44.0
75028,1524,RealClear Opinion Research,"","",RealClear Opinion Research,307,SocialSphere,B/C,Online Panel,,6/21/21,6/24/21,,"",,180327,1762,rv,,rv,,8/24/23 10:51,"",https://www.realclearpolitics.com/docs/2021/210628_RCOR_Patriotism_and_Immigration_Topline.pdf,"",false,,1762,42,Joe Biden,55.0,42.0,4.0,30.0,24.0,11.0,31.0
75007,1189,Morning Consult,1633,Adweek,Morning Consult,218,Morning Consult,B-,Online Panel,,6/21/21,6/23/21,,"",,180181,2082,a,,a,,8/24/23 10:38,"",https://assets.morningconsult.com/wp-uploads/2021/06/28150502/2106145_crosstabs_ADWEEK_PANDEMIC_SHOPPING_ALCOHOL_Adults_v2_NP.pdf,"",false,,2082,42,Joe Biden,56.0,40.0,0,33.0,23.0,10.0,29.0
75349,568,YouGov,508,George Washington University,YouGov,391,YouGov,B+,Online Panel,,6/4/21,6/23/21,,"",,143714,1753,rv,,rv,,7/26/21 14:10,"",https://smpa.gwu.edu/sites/g/files/zaxdzs2046/f/downloads/GW%20Politics%20Poll%20Topline%20Wave%204.pdf,538,false,,1753,11,Donald Trump,41.4,56.8,1.8,28.3,13.1,6.2,50.6
74981,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,6/20/21,6/22/21,,"",,142895,1500,a,,a,,6/23/21 09:29,"",https://docs.cdn.yougov.com/lvncclv7qj/econTabReport.pdf,538,false,,1500,11,Donald Trump,41.0,53.0,6.0,24.0,17.0,9.0,44.0
74981,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,6/20/21,6/22/21,,"",,142896,1223,rv,,rv,,6/23/21 09:29,"",https://docs.cdn.yougov.com/lvncclv7qj/econTabReport.pdf,538,false,,1223,11,Donald Trump,42.0,55.0,3.0,26.0,16.0,9.0,46.0
74981,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,6/20/21,6/22/21,,"",,180097,1500,a,,a,,8/24/23 10:31,"",https://docs.cdn.yougov.com/lvncclv7qj/econTabReport.pdf,"",false,,1500,42,Joe Biden,50.0,43.0,6.0,29.0,21.0,12.0,31.0
74981,568,YouGov,352,Economist,YouGov,391,YouGov,B+,Online Panel,,6/20/21,6/22/21,,"",,180098,1223,rv,,rv,,8/24/23 10:31,"",https://docs.cdn.yougov.com/lvncclv7qj/econTabReport.pdf,"",false,,1223,42,Joe Biden,51.0,46.0,2.0,33.0,18.0,11.0,35.0
